attrib1,attrib2,attrib3,y
6.933193,2.908667,0.473802,-1
1.87166,0.442393,9.342805,1
9.355102,6.350676,4.43135,-1
9.470168,2.80313,4.413811,-1
1.501006,2.925461,2.202399,1
6.335148,8.223954,5.190452,-1
0.85221,6.702205,4.711965,-1
2.893253,4.035527,7.78583,1
5.193606,0.637375,4.201716,1
1.686541,5.095981,4.80867,1
7.312418,8.152201,6.867602,-1
8.779155,0.864008,3.291022,-1
0.077916,7.427561,3.666371,-1
2.756572,0.026067,2.015397,1
9.845879,9.086939,9.959014,-1
7.360736,0.584907,7.508459,-1
2.046587,3.575206,7.117832,1
9.430268,7.382902,3.138091,-1
0.311046,5.967008,1.847843,1
1.182792,7.583632,2.210359,-1
9.552076,3.022651,2.783551,-1
3.716815,5.40989,4.146363,-1
9.854683,3.862757,5.861039,-1
7.377912,0.641991,1.928082,-1
4.258627,6.560515,1.615831,-1
2.746215,5.539,0.444965,-1
1.477115,3.975445,1.551516,1
3.050441,1.762763,0.903296,1
4.770874,6.372631,1.915112,-1
5.464397,9.022168,6.372728,-1
3.340541,6.090366,1.363262,-1
6.498794,7.635065,8.710312,-1
2.015235,2.488409,1.93016,1
6.626118,8.111078,9.57628,-1
4.877755,3.798856,3.545132,-1
7.209958,7.432486,8.614978,-1
5.897559,2.608393,1.702716,-1
9.567718,6.487815,7.392717,-1
2.904683,4.588661,1.435543,-1
4.452469,8.970315,3.881501,-1
5.633165,6.04814,4.933291,-1
7.158099,0.582817,1.317726,-1
7.285316,6.757377,3.43422,-1
2.338301,2.952117,8.120272,1
0.45805,5.703709,8.113811,1
4.848405,4.90066,0.783381,-1
5.603205,3.491025,0.22953,-1
7.726646,4.306563,2.100039,-1
7.315816,7.465291,3.666107,-1
8.534906,0.440121,6.645299,-1
9.589761,8.52745,2.772124,-1
2.953885,3.74388,1.783344,1
8.325647,8.348994,6.626032,-1
4.275145,3.018113,6.898013,-1
6.54504,1.469138,8.157672,-1
4.588238,8.532295,8.585317,-1
3.343314,4.704232,7.523224,-1
4.10817,4.906516,4.7101,-1
0.929004,7.117948,1.052259,-1
1.062606,2.086929,0.746902,1
3.418966,2.578274,3.746928,1
8.272784,8.129645,0.500265,-1
1.936843,6.989473,6.081047,-1
9.816551,8.849006,4.342204,-1
5.340782,9.041452,5.798273,-1
6.034295,5.354674,2.659542,-1
4.905781,1.460741,5.190494,1
9.503634,6.778017,8.737623,-1
8.359139,6.82658,5.567205,-1
5.754972,6.188146,3.954005,-1
8.506872,3.563354,2.341774,-1
5.762559,0.843347,6.563081,1
3.457756,3.812914,0.014854,-1
6.504822,4.362973,4.501682,-1
6.995981,5.225995,2.921913,-1
3.222693,9.538391,4.562142,-1
6.740505,2.956245,3.485102,-1
3.729671,8.599843,5.485202,-1
1.44499,0.484662,4.362134,1
9.873093,3.596607,3.521067,-1
9.418618,9.46868,5.127098,-1
6.68891,5.536429,7.010435,-1
5.427167,8.724448,7.991309,-1
8.069681,3.806249,2.143422,-1
2.014745,8.089468,8.616512,-1
5.555325,3.062618,6.416903,-1
6.638522,2.019956,5.956313,-1
4.531717,8.733564,7.887266,-1
3.468434,9.835624,0.269448,-1
7.337801,2.549208,1.147908,-1
4.417391,0.948357,4.909293,1
7.274146,5.001385,3.910173,-1
2.271587,0.820815,8.719869,1
6.841554,7.02419,0.350633,-1
5.063776,1.424012,4.362047,1
2.96841,2.853766,4.211449,1
6.240474,4.69412,6.268503,-1
7.510951,2.391327,7.646139,-1
8.71317,3.929775,9.376031,-1
3.496253,9.483378,2.50239,-1
6.419939,9.557138,4.7168,-1
6.591702,0.700776,1.027307,-1
7.710592,5.499462,7.298258,-1
5.078089,7.016802,5.299764,-1
4.511191,2.417199,9.600444,1
5.080724,8.515037,5.244037,-1
1.851893,2.659251,7.242167,1
9.282539,2.246974,7.093995,-1
9.431492,2.343754,8.078991,-1
9.475612,2.153487,4.048018,-1
8.372394,0.70242,0.091089,-1
9.263386,0.869156,8.404706,-1
8.685363,3.5007,0.885791,-1
4.557353,2.476776,9.616302,-1
7.497687,5.810009,0.08158,-1
0.874859,0.908071,4.158909,1
2.404542,2.584528,5.478669,1
3.099516,9.663854,0.769819,-1
9.026768,3.0167,6.084596,-1
0.879987,2.603742,5.511689,1
9.668566,1.330567,0.35892,-1
4.348113,7.758468,0.259673,-1
3.561157,5.45213,9.093195,-1
9.627615,5.73097,8.219824,-1
7.238997,3.549847,3.164544,-1
1.80593,6.581514,0.513893,-1
8.361694,0.977418,0.163677,-1
4.513241,9.234238,2.563239,-1
3.536098,0.488496,3.032993,1
6.824426,6.727336,1.517823,-1
2.61219,7.818173,1.12916,-1
1.782455,2.332329,6.019303,1
5.684216,6.490296,0.527028,-1
5.889971,0.93623,9.733265,1
8.270114,4.320476,5.265627,-1
6.152609,4.644849,0.205949,-1
4.096924,5.28971,2.501625,-1
0.517881,1.156284,2.529753,1
9.331392,1.996183,1.16426,-1
1.031299,5.269532,7.640728,1
8.429536,2.535167,0.255982,-1
2.159529,6.413071,3.984485,-1
5.840608,9.767648,5.243061,-1
2.355957,5.542155,3.576977,-1
6.078168,2.076733,4.476866,-1
4.400924,8.377303,9.177556,-1
6.419513,9.177926,4.476527,-1
9.167678,6.980929,0.382021,-1
1.753075,7.353777,1.371209,-1
8.495226,2.7837,0.432456,-1
9.514534,0.427654,4.364769,-1
6.708547,7.789189,0.766013,-1
5.220124,8.060612,9.258725,-1
9.530217,8.978234,9.087937,-1
4.49557,1.779687,9.201591,1
8.183013,7.492697,5.64795,-1
7.027549,9.793878,1.220354,-1
1.482144,2.568363,5.189866,1
7.660059,6.201854,4.102372,-1
9.281984,7.642949,8.895285,-1
6.073735,7.206094,6.364701,-1
3.340472,7.978625,8.407875,-1
9.063194,9.379903,5.753379,-1
2.408597,5.941798,5.777205,-1
2.102589,1.385294,3.290832,1
2.288775,6.572336,1.052449,-1
5.831072,9.428857,1.649528,-1
2.386294,4.145017,3.254307,1
3.731894,9.799868,4.51848,-1
6.573785,9.63329,6.428353,-1
8.611057,6.982369,3.871354,-1
1.735712,5.286824,6.558347,-1
3.241232,2.708229,9.371859,1
1.759698,3.997179,7.138543,1
5.434085,2.785575,1.85669,-1
5.683647,0.331011,8.607717,1
2.102941,6.921044,6.105151,-1
2.214291,6.4126,1.171074,-1
2.337061,0.615669,0.759573,1
6.565397,6.588244,2.214105,-1
1.883957,5.174523,7.229601,-1
1.166991,3.071348,2.576217,1
1.41876,5.182945,4.938334,1
5.695178,2.028088,2.663689,-1
8.649112,4.050632,7.046018,-1
9.870212,5.296388,5.781617,-1
3.847318,5.719007,4.925406,-1
1.94609,8.936853,2.846384,-1
2.046849,2.756463,8.522932,1
0.231391,5.576297,1.703452,1
9.937825,6.052721,6.42082,-1
8.882717,3.800738,9.747059,-1
3.764712,9.511839,0.829259,-1
7.805156,9.293778,1.988496,-1
8.479734,5.141488,9.905842,-1
2.351458,5.493988,9.734764,-1
1.631168,7.621596,6.189221,-1
8.877755,3.26339,8.25669,-1
8.689678,9.017492,3.347933,-1
3.825158,2.083632,7.965422,1
2.158183,3.325614,9.153414,1
8.267755,9.064106,2.991075,-1
6.638398,5.896417,0.086899,-1
9.732386,5.179335,1.469119,-1
4.329818,6.493289,5.969042,-1
3.730361,5.963555,0.720271,-1
2.862084,2.469229,1.747466,1
6.534553,5.706299,5.588108,-1
3.729245,0.395918,1.298873,1
9.903533,8.66452,3.930369,-1
3.698749,7.064089,7.276703,-1
5.846251,3.301924,3.672418,-1
8.1619,0.855637,3.115629,-1
4.582129,0.185757,0.394086,1
8.237937,7.052415,4.78601,-1
3.669938,3.867911,1.977106,-1
2.496685,8.706791,9.938237,-1
3.855132,0.787709,3.5752,1
8.654858,5.426036,1.585419,-1
5.423225,2.877167,7.032625,-1
1.949738,3.857643,2.649395,1
9.987843,3.182025,7.809011,-1
0.104144,8.455977,8.900487,-1
1.307281,1.161483,5.215603,1
4.134371,8.418363,2.629635,-1
7.666817,0.378637,6.022257,-1
8.728984,0.540613,3.49525,-1
9.473494,1.507563,2.51304,-1
2.273478,9.945405,9.769719,-1
4.734983,0.82589,1.879481,1
2.12225,8.263972,6.493749,-1
2.011815,8.47532,2.573985,-1
5.612489,1.391532,5.707778,-1
3.306414,1.231997,6.062088,1
5.649862,7.034288,5.771348,-1
7.970949,6.526968,8.948272,-1
0.596559,9.862396,6.225735,-1
5.236766,8.207726,9.629798,-1
3.274525,5.898157,8.517924,-1
0.234433,7.515528,1.134769,-1
4.317972,2.751111,0.695735,-1
2.502629,8.072558,6.404078,-1
1.230071,8.884937,4.069508,-1
8.268,3.618074,6.758476,-1
3.351052,3.706739,8.57475,-1
1.870549,9.594659,2.465554,-1
3.391795,0.906301,8.443,1
5.516708,5.296952,4.267076,-1
8.842528,6.614824,2.706126,-1
4.167949,6.708397,9.181985,-1
5.234083,8.412906,3.739139,-1
9.90285,1.310032,2.227323,-1
6.805078,8.220706,5.321406,-1
9.950728,9.334313,7.783809,-1
8.599374,7.008274,0.719479,-1
4.639475,3.240904,5.197898,-1
9.378649,7.070611,5.583613,-1
4.937089,7.122459,8.077622,-1
7.327485,1.572551,7.400049,-1
7.954667,5.647887,9.689608,-1
3.505204,1.4115,1.932632,1
3.378801,7.400824,2.225435,-1
7.285054,7.407681,1.892748,-1
7.687815,3.496568,1.671561,-1
2.353407,2.87728,9.761295,1
4.798227,8.830739,1.003778,-1
7.134151,0.951418,3.389187,-1
5.783765,5.897802,4.062266,-1
7.994942,7.963714,5.662903,-1
7.054279,2.588185,5.070279,-1
4.898164,4.909977,1.013151,-1
9.030686,2.768965,5.620405,-1
1.556824,0.193612,5.961799,1
5.429016,4.48579,6.578507,-1
2.102001,8.636191,9.128542,-1
3.863029,3.411768,3.427966,-1
6.356151,2.70268,6.001266,-1
5.858629,2.850139,7.16061,-1
2.031302,0.358731,7.909576,1
2.426307,1.289918,8.888872,1
6.586043,1.908626,0.969574,-1
9.171646,6.542147,0.601401,-1
1.989288,2.793967,5.857989,1
4.463453,1.722795,0.843332,1
6.90336,6.604249,1.366052,-1
9.440467,5.967443,2.310526,-1
4.81641,8.809903,3.255693,-1
9.864804,1.609416,0.359802,-1
8.928466,4.850762,0.734082,-1
1.590988,2.825642,1.408515,1
1.332196,4.444397,2.006944,1
2.200826,6.576329,6.194256,-1
8.08175,0.520382,8.425132,-1
3.133729,4.592527,4.418806,-1
9.684459,4.709692,3.156802,-1
6.347537,8.613344,1.325909,-1
6.446521,7.296341,1.034306,-1
0.257104,0.061487,5.336084,1
7.240853,4.46266,1.746276,-1
7.882208,9.925915,2.758627,-1
4.27769,5.901246,7.109053,-1
6.131555,7.778136,4.449935,-1
5.993067,5.12472,3.2216,-1
7.577882,8.58953,4.631022,-1
8.403618,8.77772,6.843183,-1
6.778201,9.816382,5.564237,-1
9.294698,5.355201,2.966994,-1
7.710014,1.930886,9.162213,-1
0.846482,9.343349,2.011314,-1
8.517149,6.340762,7.082799,-1
9.918968,3.794027,2.756977,-1
4.501163,1.26759,8.974835,1
5.485351,2.209156,8.376265,-1
8.182351,8.897803,9.340378,-1
1.169462,7.789634,5.074804,-1
1.708131,9.691108,5.626322,-1
6.195117,8.779562,9.434532,-1
8.918882,1.841241,7.148824,-1
1.342316,8.430554,8.835297,-1
7.7818,4.549054,2.831539,-1
2.521934,4.803457,4.59214,-1
7.50606,6.029007,9.997969,-1
9.926856,8.237119,1.569726,-1
4.22866,0.838627,3.806234,1
1.228604,3.55073,8.843145,1
4.410434,8.584098,0.991081,-1
2.217401,9.295481,2.532441,-1
6.643647,7.12279,2.67687,-1
5.807318,9.145081,3.632828,-1
1.895061,8.581195,1.289911,-1
8.634383,1.40003,5.397502,-1
5.579504,4.178263,2.107336,-1
4.876579,8.459867,7.922826,-1
3.817773,4.843802,7.573152,-1
0.129411,8.602001,5.621225,-1
0.024859,9.326743,7.649705,-1
2.03739,9.115432,4.35057,-1
9.657445,7.294647,2.3468,-1
1.156527,9.349643,6.514665,-1
7.182159,8.329009,3.14122,-1
8.762657,3.208783,1.823662,-1
4.823294,3.520282,8.551333,-1
4.379475,7.775826,5.428614,-1
3.711557,7.470533,7.393541,-1
1.954108,7.133657,3.663138,-1
5.531526,3.258554,2.048786,-1
4.569887,8.488045,1.001642,-1
3.225713,2.765341,6.946952,1
4.362153,3.353319,9.478658,-1
4.173457,3.60767,5.595981,-1
4.020283,3.007889,8.426514,-1
5.014899,1.374455,1.629763,1
8.784372,9.381347,1.01301,-1
5.940589,9.944646,1.765823,-1
4.703665,5.575416,9.388408,-1
9.527208,3.792323,2.753071,-1
2.214522,7.087176,3.141057,-1
8.899758,2.229383,7.007621,-1
7.782165,8.880453,9.424715,-1
6.644114,9.108969,9.008812,-1
9.501903,4.322123,3.676419,-1
3.203948,3.802608,5.274593,-1
3.793242,5.128278,8.624748,-1
5.240133,0.810625,3.393792,1
4.915073,3.775677,1.473411,-1
4.753927,2.549294,4.120649,-1
4.784589,5.130999,2.97092,-1
3.703384,6.834746,8.966955,-1
5.817324,6.907144,5.076528,-1
9.5585,9.825681,4.201411,-1
6.158394,2.496282,7.332269,-1
5.171981,5.737384,0.018261,-1
3.706199,5.209602,1.648318,-1
6.036714,5.612895,1.122275,-1
2.320608,2.83901,6.736595,1
2.203418,5.246883,3.685531,-1
1.616128,6.375179,2.600665,-1
8.41723,3.582711,6.568932,-1
8.179047,9.864529,7.617903,-1
9.778443,0.646061,0.444611,-1
2.52158,9.035584,1.985172,-1
8.665665,4.103976,9.736584,-1
2.831885,3.478923,3.278724,1
4.12888,7.417906,7.806174,-1
4.316138,9.510951,1.704767,-1
1.550873,8.488331,4.940491,-1
2.64027,6.305392,8.80868,-1
6.395931,5.573249,2.410951,-1
3.307519,5.743383,3.649231,-1
5.680813,3.121513,2.733375,-1
6.459473,7.378277,6.616371,-1
2.940793,5.812676,1.299647,-1
9.305536,3.618033,9.308861,-1
6.826237,6.545811,9.259427,-1
4.754579,7.81826,8.985167,-1
8.955788,0.012612,3.063324,-1
2.353774,5.951661,7.878757,-1
1.428193,7.38805,7.418698,-1
8.260626,7.153242,3.547277,-1
4.418375,8.914372,5.817592,-1
9.249486,4.292662,1.645648,-1
1.769418,2.447551,7.771763,1
7.843391,9.047558,9.146034,-1
4.29267,7.875943,8.296045,-1
9.211944,3.532741,4.082956,-1
7.389647,5.795067,2.14878,-1
0.324501,6.66445,6.553554,1
0.957689,0.25419,6.975606,1
3.617826,2.352425,9.819938,1
3.544436,4.756036,7.399126,-1
0.770854,5.05889,2.228768,1
1.216226,6.648566,0.022718,-1
7.562677,2.353132,3.967869,-1
9.043363,2.872408,5.481289,-1
8.59966,6.944224,5.506872,-1
2.844869,4.678451,4.322704,-1
8.288267,1.978822,0.369879,-1
5.947558,3.913486,2.594787,-1
6.772071,9.180044,5.041664,-1
3.759351,7.101084,6.10666,-1
1.113678,0.080446,7.599337,1
9.24314,2.63801,8.837652,-1
2.263888,7.39204,9.182343,-1
7.609571,8.415315,7.2464,-1
0.518973,8.275313,8.091652,-1
8.714873,5.041339,9.069264,-1
4.304077,1.478126,5.429778,1
2.447911,0.241735,6.51728,1
7.268677,1.618661,9.001614,-1
9.395346,3.340822,9.497415,-1
9.921919,3.318215,4.82665,-1
8.339683,0.919295,8.744222,-1
0.961369,7.02253,4.297489,-1
3.825413,3.89105,5.812889,-1
4.971752,1.945974,9.702625,1
7.056004,3.20339,0.304431,-1
6.90325,7.282505,1.517153,-1
5.19111,1.853921,1.380396,-1
1.809203,9.636562,4.699799,-1
3.80125,7.575319,9.861674,-1
1.698464,2.429902,5.522565,1
7.554413,6.895633,5.5713,-1
1.442184,2.910503,6.493945,1
1.117435,5.456488,1.195583,1
0.116551,6.808073,6.717537,1
8.817239,3.90649,6.394639,-1
0.509994,5.164922,2.621195,1
7.357908,3.135065,5.653262,-1
7.545927,0.138028,5.479558,-1
5.791035,1.046725,0.345816,1
9.559833,6.552557,2.803998,-1
2.458247,1.123969,5.021083,1
5.298766,9.720599,5.157493,-1
4.422918,0.962457,9.137959,1
4.465535,2.588206,1.099555,-1
8.02207,6.236833,8.767348,-1
7.042625,2.618717,6.780318,-1
3.582186,6.284856,4.594168,-1
3.611144,5.742328,5.992369,-1
5.196775,2.24654,9.760664,-1
2.262246,5.441668,2.703374,-1
8.160242,6.360243,2.438116,-1
8.753271,5.671772,0.612541,-1
5.495447,5.526224,9.187259,-1
9.684261,2.449669,8.602336,-1
7.998795,2.241008,4.598079,-1
1.861128,9.646301,1.944373,-1
7.026829,1.606351,8.779723,-1
9.530025,2.816937,2.544434,-1
8.345147,2.322183,0.601434,-1
6.260545,7.783676,7.025774,-1
1.769409,7.748425,8.28018,-1
7.018221,5.70839,2.073389,-1
6.243174,2.50541,7.9427,-1
1.095727,9.75122,4.526728,-1
1.15628,2.164458,9.786832,1
1.158616,8.4818,0.309709,-1
5.201331,5.623864,1.311944,-1
9.456326,4.192528,1.002256,-1
4.756079,7.723886,2.112042,-1
7.21969,2.934954,6.680931,-1
8.425902,3.124943,2.218926,-1
3.952614,7.077418,4.778221,-1
5.017419,3.302189,6.194275,-1
9.692668,6.656235,7.965222,-1
3.253257,3.082726,5.882893,1
8.482122,4.95339,4.552035,-1
4.508919,9.347721,2.980718,-1
5.708531,8.755868,8.483522,-1
6.637872,7.743393,6.91313,-1
1.309417,7.418424,0.04871,-1
7.797137,1.878799,3.901346,-1
9.007294,9.571416,1.355726,-1
2.725369,8.581939,1.009721,-1
5.238258,5.477365,4.60829,-1
9.866992,5.669173,9.301518,-1
8.24341,3.341324,4.309773,-1
8.827955,9.699178,6.989869,-1
3.922172,8.445597,3.504824,-1
5.954103,8.627578,5.045507,-1
3.889566,7.779489,6.382134,-1
9.28314,1.089692,3.308396,-1
5.534325,8.101216,1.689824,-1
2.819949,4.710978,2.348073,-1
7.744066,9.385716,5.476006,-1
7.568978,1.483093,0.901635,-1
2.868149,0.456091,3.063371,1
0.196747,7.609831,0.979397,-1
2.243886,3.084242,9.870228,1
4.117601,8.06569,0.745233,-1
2.202658,0.131571,3.321295,1
9.541199,5.979509,3.908391,-1
1.844606,7.256398,9.837012,-1
0.054487,4.233983,9.675725,1
7.146006,1.419337,5.893472,-1
8.890009,8.330912,9.632083,-1
0.776627,3.75424,3.188215,1
8.728529,0.765771,2.574108,-1
1.34129,1.933949,6.931341,1
0.874584,0.595078,1.659947,1
4.870137,8.3482,2.205003,-1
6.616025,4.413145,7.33185,-1
9.02258,6.791714,0.146084,-1
1.540457,6.694771,7.500833,-1
5.923683,2.041297,9.610133,-1
0.802452,7.262219,1.594238,-1
1.557891,2.670086,5.435078,1
1.085311,5.637787,8.999365,1
5.556016,2.511331,0.330067,-1
0.685428,1.448671,6.175083,1
3.389427,5.321033,9.524591,-1
1.878501,2.233231,3.795068,1
8.630205,7.826016,0.299071,-1
9.310182,5.49148,9.426467,-1
2.22881,1.257696,0.631282,1
1.898742,0.657859,3.181359,1
0.393446,9.687853,6.731107,-1
3.448907,8.978813,3.487285,-1
6.503561,3.751899,8.702774,-1
3.113086,4.993474,3.717066,-1
4.375072,9.448433,8.598619,-1
8.364581,2.322611,7.078253,-1
1.367382,6.035044,4.905892,-1
9.251069,1.340352,9.928249,-1
1.987099,8.597001,5.699494,-1
1.449433,3.348851,8.806157,1
2.035684,5.969984,8.426507,-1
8.178389,6.101993,9.514345,-1
8.553304,3.455639,8.072914,-1
0.482785,5.508981,9.327334,1
6.713258,8.45838,0.532306,-1
2.763762,2.042732,4.165507,1
2.249894,6.452197,9.768318,-1
5.091241,6.228834,3.334584,-1
8.335499,5.687673,8.40313,-1
5.223669,1.345519,1.776596,1
1.987832,9.109582,6.425109,-1
0.688126,3.442318,2.4013,1
5.1096,3.943519,8.095249,-1
2.729096,5.339734,5.220433,-1
1.637027,3.27269,0.848366,1
0.385002,3.619961,5.063944,1
0.247542,6.275538,3.787526,1
3.216579,7.119205,9.475358,-1
1.937771,1.047079,5.051035,1
3.365519,2.8724,0.065069,1
5.127543,6.683524,1.238864,-1
6.356925,2.813515,0.690198,-1
7.935791,2.370315,8.077628,-1
5.34449,1.105243,4.923579,1
1.672314,6.783501,7.216478,-1
4.336875,2.789618,5.457592,-1
0.503506,4.470393,2.549285,1
3.95007,7.18728,3.550544,-1
6.227417,4.932663,4.050938,-1
4.183294,7.11807,6.242136,-1
1.379669,5.04697,7.214357,1
6.205344,4.975506,0.684642,-1
1.366276,9.572536,2.923019,-1
8.83161,2.904845,4.504637,-1
4.799644,1.670555,0.010904,1
7.382215,7.468101,5.772464,-1
4.513797,8.842531,9.944082,-1
8.879339,0.825428,8.853291,-1
7.044663,2.43096,5.124396,-1
7.083786,0.824639,6.450046,-1
4.210657,2.292206,2.479996,1
4.184523,6.756295,3.655967,-1
1.675039,6.54696,6.351318,-1
4.803672,5.339204,9.971761,-1
0.346532,4.469406,6.880939,1
2.224334,2.727153,8.427897,1
0.612752,0.710455,7.571707,1
9.827902,5.358452,6.353247,-1
3.352791,5.191255,3.1772,-1
3.821509,1.556533,9.272531,1
4.104869,5.085557,3.324081,-1
9.197045,0.628334,7.312477,-1
6.712465,5.042621,3.214378,-1
1.719636,7.118179,7.350578,-1
9.651825,7.789881,9.116709,-1
8.636404,3.499312,1.567133,-1
5.235091,3.937987,9.928976,-1
1.130639,8.94477,2.277376,-1
6.662862,4.494317,2.170502,-1
9.587901,8.033448,7.03057,-1
9.34266,3.991939,1.274922,-1
6.22066,6.131043,9.339716,-1
9.563409,9.60013,0.460275,-1
6.5295,1.394204,9.890281,-1
9.575535,8.254041,9.939283,-1
2.31941,2.666363,2.161592,1
3.702557,1.868481,7.111116,1
2.031681,5.361711,6.4927,-1
0.077504,3.577629,2.136512,1
0.051907,9.417081,7.959561,-1
1.288937,2.936075,1.041908,1
7.953812,6.64668,7.031375,-1
9.849915,7.729707,6.118801,-1
6.563488,8.094982,1.681595,-1
6.034616,4.869388,5.074478,-1
3.898807,1.462949,6.970368,1
3.937153,8.250124,4.728016,-1
7.345468,9.387176,1.331314,-1
6.742278,8.774933,3.108837,-1
3.688029,9.993606,8.253587,-1
6.749905,8.190804,0.453703,-1
4.020367,1.775847,7.699044,1
9.982966,1.949573,6.185645,-1
5.949865,4.723944,4.0695,-1
7.747354,3.086852,5.631745,-1
2.806317,3.828147,2.95254,1
7.750694,5.546618,7.818471,-1
0.788231,7.735468,8.269244,-1
7.452323,4.926652,2.168336,-1
1.588029,1.365692,9.327695,1
6.7357,8.143086,5.601236,-1
4.358768,2.921618,9.577913,-1
4.000754,4.812062,2.521533,-1
1.758074,1.00192,9.090917,1
5.038341,5.782276,4.219851,-1
1.571625,1.50441,6.191116,1
7.33383,2.965587,7.604101,-1
2.782794,3.229916,2.451779,1
9.877414,4.363858,4.279845,-1
2.195314,2.352267,4.002768,1
7.901396,6.001116,4.241804,-1
1.160846,5.313082,0.962462,1
5.475875,1.959802,8.180447,-1
1.584657,1.417067,0.95017,1
8.00158,9.398942,9.25442,-1
1.792213,6.529604,9.768465,-1
4.897834,3.516248,4.216084,-1
6.919551,8.460664,6.267478,-1
8.24517,2.103974,4.015341,-1
4.318121,4.296498,4.836027,-1
8.446714,8.195199,0.482849,-1
7.136265,0.309634,0.880663,-1
6.184218,8.506364,0.350743,-1
2.627992,8.890896,7.782311,-1
6.317289,5.52074,2.543463,-1
7.168921,1.687004,8.922221,-1
3.931565,5.893272,9.191332,-1
5.202575,0.030126,5.324973,1
5.744904,3.696226,1.411605,-1
8.299273,0.590512,9.15196,-1
2.138911,7.12478,8.787138,-1
2.360576,9.696437,6.642511,-1
5.852817,5.594081,8.72577,-1
8.535121,0.931258,3.794531,-1
7.482153,4.850599,1.306568,-1
3.731067,0.119231,6.433609,1
3.921546,1.599843,3.183656,1
3.292726,1.271268,4.392465,1
3.778952,5.330291,0.00107,-1
2.661164,2.673408,5.364139,1
8.769353,5.796979,9.808578,-1
4.131164,2.903704,4.266185,-1
4.958811,3.850296,4.03152,-1
0.906971,5.126677,1.420092,1
3.436143,2.957569,1.546524,1
4.855187,0.949516,3.20458,1
3.712782,6.066734,2.695573,-1
6.308558,9.774893,3.812479,-1
5.218682,8.973827,0.391942,-1
1.540143,8.686994,6.309856,-1
8.129763,8.28329,3.80933,-1
2.523376,0.740024,6.219125,1
5.346234,0.212921,3.776627,1
8.60384,2.917747,8.310631,-1
0.809129,6.856565,3.993071,-1
4.9374,3.361136,3.85493,-1
8.964537,6.757707,6.61231,-1
3.215679,9.079283,1.053801,-1
9.624099,1.484179,8.669598,-1
2.083606,4.069636,2.036968,1
3.583074,7.532691,2.155768,-1
7.44644,1.159994,2.798198,-1
5.764264,7.169233,1.753716,-1
1.110991,3.384451,5.297829,1
7.425415,9.300314,6.986141,-1
2.570109,7.719577,6.96508,-1
5.145521,4.983001,4.810159,-1
7.745864,4.263055,0.787859,-1
9.113131,6.80889,9.787078,-1
4.872988,0.773637,7.349305,1
1.446224,6.399098,1.371153,-1
1.796021,0.666384,7.625995,1
4.437393,3.810193,7.469639,-1
2.839923,5.615611,9.751597,-1
8.583628,0.698803,8.088881,-1
4.436734,8.099403,2.285139,-1
1.474578,8.040785,9.332373,-1
3.401215,3.316523,3.441462,1
3.527169,9.719464,2.376226,-1
1.49818,6.427925,6.150602,-1
0.547443,1.844098,3.528508,1
0.359025,2.501174,2.780518,1
6.066127,0.725347,8.553838,1
0.803628,1.393569,4.531974,1
3.304941,1.136497,4.911108,1
2.584762,6.729975,1.29953,-1
5.088868,2.331191,6.63421,-1
1.686766,1.993376,0.946463,1
4.993411,1.595027,8.388547,1
8.098875,9.443992,0.195349,-1
3.637968,2.829984,0.564053,1
1.389185,6.893479,8.075737,-1
4.540497,2.941248,2.996799,-1
3.815191,0.826166,6.855932,1
0.497645,6.813864,4.813724,-1
8.693039,1.035735,8.922623,-1
8.810075,1.156871,3.952393,-1
9.250604,3.306868,8.986291,-1
0.333428,8.194927,8.914308,-1
7.311006,8.894756,2.196729,-1
4.969987,8.504393,9.679994,-1
6.658739,2.853689,7.14273,-1
8.89393,3.414388,1.135569,-1
5.011224,9.866219,3.520614,-1
9.721372,1.919425,9.119642,-1
4.227702,7.033953,5.028181,-1
3.924791,2.275872,2.676379,1
3.817995,4.025586,4.696082,-1
6.764651,9.23996,9.137568,-1
3.665974,3.368102,8.392598,-1
6.127912,9.172387,8.177312,-1
8.862687,9.09281,2.872565,-1
6.637074,7.858826,9.437054,-1
7.758893,0.290652,1.547647,-1
0.586334,9.936096,3.205352,-1
0.36999,6.570619,8.229303,1
2.483537,2.715506,1.556351,1
7.477306,0.534547,5.666761,-1
5.896584,8.783701,3.714502,-1
4.002966,2.48249,5.776789,1
4.667944,6.537332,2.132482,-1
5.719332,2.7298,6.615845,-1
2.104887,2.234893,0.933529,1
8.350218,5.306271,4.501091,-1
8.867519,9.321666,8.104743,-1
5.619543,1.077502,7.056446,1
6.198837,8.042737,0.222005,-1
6.057973,6.059075,5.561325,-1
0.606555,1.11267,1.65064,1
4.014276,7.088404,9.08542,-1
5.098361,4.407378,7.185737,-1
3.170546,7.11078,3.193655,-1
2.487375,0.029852,5.829242,1
4.648466,8.368066,9.420461,-1
6.024057,9.581401,4.738996,-1
3.169816,2.353354,4.806337,1
3.791685,9.581013,2.810757,-1
4.182877,1.438367,9.900098,1
5.971157,2.668427,2.298706,-1
1.367356,0.590906,5.244951,1
0.000754,6.838142,6.573459,1
6.239656,2.602084,6.224975,-1
9.426024,0.436758,2.318757,-1
7.414349,1.294455,8.984137,-1
8.182403,7.838971,1.645631,-1
2.430799,9.22127,7.902573,-1
3.040496,1.506699,9.813495,1
9.311268,0.633167,0.02486,-1
3.399812,3.335475,1.175423,1
3.464571,4.672824,1.342636,-1
